id,command,arg0<jpn>,arg1<jpn>,arg2,arg3
-,,,
kiko1-2,talk,natsuno,この辺も感染者がいるみたいだし、危ないし
kiko1-2,talk,natsuno,犬が食べるようなもの、なさそうだし
kiko1-2,talk,kiko,......
kiko1-2,talk,kiko,いえ
kiko1-2,talk,kiko,......きっと大丈夫です
kiko1-2,fg,survivor01,right-left,0.5,smile
kiko1-2,talk,kiko,犬って賢いんです
kiko1-2,talk,kiko,きっと食べ物を探したり、安全なところに逃げたりできます
kiko1-2,talk,natsuno,そうなの？
kiko1-2,talk,natsuno,ま、人より足は速いか......確かに
kiko1-2,talk,kiko,はい
kiko1-2,fg,survivor01,right-left,0.5,default
kiko1-2,talk,kiko,だから......
kiko1-2,talk,kiko,......きっと、大丈夫です
kiko1-2,talk,kiko,......
kiko1-2,end,questSuccess,
-,,,
kiko1-3,bg,scenario10
kiko1-3,fg,survivor01,right-left
kiko1-3,playBgm,character01
kiko1-3,talk,natsuno,んー......この辺にも、いそうにないね
kiko1-3,talk,natsuno,なんだっけ
kiko1-3,talk,natsuno,えーっと......
kiko1-3,talk,natsuno,そう、ミノタウロス
kiko1-3,talk,kiko,ミノタローです......
kiko1-3,talk,natsuno,......そうだった
kiko1-3,talk,kiko,でも、そうですね......
kiko1-3,talk,kiko,動物がいた跡みたいなのは、いくらかありましたけど......
kiko1-3,talk,kiko,ミノタローのかどうかも......わかんないですし......
kiko1-3,talk,kiko,......
kiko1-3,pauseBgm
kiko1-3,talk,kiko,ごめんなさい......
kiko1-3,talk,kiko,やっぱり、こんなのに付き合ってもらわなくても......
kiko1-3,talk,natsuno,......
kiko1-3,fg,survivor00,right-right,0.5,smile
kiko1-3,talk,natsuno,キコのさ
kiko1-3,talk,kiko,......はい？
kiko1-3,playBgm,scenario03
kiko1-3,talk,natsuno,キコの暮らしてたキャンプって、どこにあるんだっけ
kiko1-3,talk,kiko,えーと......ここからだと、もう少し北の方......です
kiko1-3,talk,natsuno,なんていうか、もっと具体的には？　どこ通ってここまで来た、とか
kiko1-3,talk,kiko,えと......
kiko1-3,talk,kiko,うーん......地名とか、憶えてないですし......
kiko1-3,talk,kiko,北の方ってこと以外は......
kiko1-3,fg,survivor00,right-right,0.5,zito
kiko1-3,talk,natsuno,......それ、大丈夫？
kiko1-3,talk,natsuno,ミノタロー見つけたとして、ちゃんとキャンプ帰れる？
kiko1-3,talk,kiko,ええと......
kiko1-3,talk,kiko,......たぶん
kiko1-3,talk,natsuno,......
kiko1-3,fg,survivor00,right-right,0.5,default
kiko1-3,talk,natsuno,......じゃ、どんなところだったの？
kiko1-3,talk,natsuno,十五人くらい人が集まってるって言ってたけど
kiko1-3,talk,natsuno,みんな知り合い？
kiko1-3,talk,kiko,いえ、最初から知り合いだったわけじゃなくて......逃げてる途中で、偶然一緒になった人たち、というか
kiko1-3,talk,kiko,子供とかお年寄りがいる家族が、4組集まって暮らしてます
kiko1-3,talk,natsuno,へぇ......
kiko1-3,talk,kiko,わたしより小さい、小学生くらいの子供から、八十すぎのおじいちゃんまで
kiko1-3,talk,natsuno,なんか、大変そうだね
kiko1-3,talk,kiko,大変......
kiko1-3,talk,kiko,......そうかも、です
kiko1-3,talk,kiko,でも、わたし、ナツノさんに会うまで一人でしたけど
kiko1-3,talk,kiko,一人で大変なこともあるけど......楽なこともいっぱいありました
kiko1-3,fg,survivor00,right-right,0.5,serious
kiko1-3,talk,natsuno,......そう、だよね
kiko1-3,talk,natsuno,なんか、わかるよ。たぶん
kiko1-3,talk,kiko,はい......
kiko1-3,talk,kiko,なんていうか......気が楽、でした
kiko1-3,talk,natsuno,......うん
kiko1-3,talk,kiko,わたしがここで倒れちゃっても、誰も困らないし
kiko1-3,talk,kiko,誰も心配しないし
kiko1-3,talk,natsuno,......うん
kiko1-3,talk,kiko,誰にも迷惑かけないって思うと......すごく楽で
kiko1-3,talk,natsuno,......そうだね
kiko1-3,talk,kiko,......
kiko1-3,pauseBgm
kiko1-3,talk,kiko,だから......
kiko1-3,talk,kiko,ナツノさん
kiko1-3,talk,kiko,もし、わたしがどこか行っちゃっても
kiko1-3,talk,kiko,いなくなっても
kiko1-3,talk,kiko,あんまり、気にしないでくださいね
kiko1-3,talk,natsuno,......
kiko1-3,talk,kiko,そう思っててくれた方が......楽だから
kiko1-3,talk,natsuno,......
kiko1-3,playBgm,scenario02
kiko1-3,fg,survivor00,right-right,0.5,depress
kiko1-3,talk,natsuno,......うん
kiko1-3,talk,natsuno,言いたいこと、わかるよ
kiko1-3,talk,natsuno,わかるけど......
kiko1-3,talk,natsuno,......わかるけど、わかんない
kiko1-3,talk,kiko,......
kiko1-3,fg,survivor00,right-right,0.5,smile
kiko1-3,talk,natsuno,キコがいなくなったら、きっとわたし、探しちゃうよ
kiko1-3,talk,natsuno,......キコが、こうやってミノタウロス探してるみたいにさ
kiko1-3,talk,kiko,......
kiko1-3,talk,kiko,......ミノタロー、です
kiko1-3,talk,natsuno,......そうだっけ
kiko1-3,talk,natsuno,はは
kiko1-3,talk,kiko,......
kiko1-3,talk,kiko,......ナツノさんは、優しいですね
kiko1-3,fg,survivor00,right-right,0.5,depress
kiko1-3,talk,natsuno,......
kiko1-3,wait,2
kiko1-3,end,questSuccess
-,,,
kiko1-4,bg,scenario10,
kiko1-4,fg,survivor01,right-left
kiko1-4,playBgm,character01
kiko1-4,talk,natsuno,犬って、どうして飼ってるの？
kiko1-4,talk,kiko,え......
kiko1-4,talk,kiko,どうして、って......
kiko1-4,talk,kiko,言われても......
kiko1-4,talk,natsuno,わたし、動物飼ったことないからさ
kiko1-4,talk,natsuno,あんまよくわかんなくって
kiko1-4,talk,natsuno,犬とか猫とか、かわいーって思うけど
kiko1-4,talk,natsuno,飼いたい......とは、思わないっていうか
kiko1-4,talk,kiko,うーん......
kiko1-4,talk,kiko,わたしも、わたしが飼いたくて飼ってたわけじゃないので
kiko1-4,talk,natsuno,そうなんだ
kiko1-4,fg,survivor01,right-left,0.5,smile
kiko1-4,talk,kiko,はい
kiko1-4,talk,kiko,わたしがまだ小さかった頃......
kiko1-4,talk,kiko,や、今も小さいんですけど
kiko1-4,talk,kiko,ミノタローはもっと前、わたしが幼稚園に通ってた頃に、うちに来たんです
kiko1-4,talk,natsuno,へぇ
kiko1-4,talk,natsuno,お父さんとかお母さんが飼い始めたってこと？
kiko1-4,talk,kiko,そうですね
kiko1-4,talk,kiko,わたし、こんななので
kiko1-4,talk,kiko,臆病だし、気が利かないし、人と話すのあんまり得意じゃないし
kiko1-4,talk,kiko,昔から友達が少なくって......
kiko1-4,talk,kiko,そんなわたしを見かねて、両親が、犬を飼うことにしたんです
kiko1-4,talk,kiko,最初は怖かったです
kiko1-4,talk,kiko,でも、ミノタローは優しくて
kiko1-4,talk,kiko,呼んだら寄ってきてくれて......
kiko1-4,talk,natsuno,......そうなんだ
kiko1-4,fg,survivor01,right-left,0.5,default
kiko1-4,talk,kiko,......ごめんなさい、こんな話
kiko1-4,talk,kiko,楽しくない......ですよね
kiko1-4,fg,survivor00,right-right,0.5,smile
kiko1-4,talk,natsuno,ううん
kiko1-4,talk,natsuno,そうなんだ、って思うよ
kiko1-4,talk,natsuno,そうなんだ、キコってそういう子供だったんだ、って
kiko1-4,talk,kiko,......だった、というか、今もあんまり変わってないですけど......
kiko1-4,talk,natsuno,そう？
kiko1-4,talk,natsuno,そうなら、ミノタロー探して、一人でこんなところまで来ないよ
kiko1-4,talk,natsuno,きっと
kiko1-4,talk,kiko,......
kiko1-4,fg,survivor01,right-left,0.5,smile
kiko1-4,talk,kiko,......そうだと
kiko1-4,talk,kiko,......いいなぁ
kiko1-4,talk,kiko,......
kiko1-4,fg,survivor00,right-right,0.5,default
kiko1-4,talk,natsuno,でも、よく一人でキャンプ出るの許してもらえたよね
kiko1-4,talk,natsuno,お父さんとお母さんに止められなかった？
kiko1-4,talk,natsuno,飼い犬探しに、キャンプから出るって──
kiko1-4,pauseBgm
kiko1-4,fg,survivor01,right-left,0.5,default
kiko1-4,talk,kiko,ミノタローは、家族なんです......
kiko1-4,talk,kiko,ただの犬じゃ、ないんです......
kiko1-4,talk,kiko,だから......
kiko1-4,talk,kiko,............
kiko1-4,fg,survivor00,right-right,0.5,serious
kiko1-4,talk,natsuno,......そうだね。ごめん
kiko1-4,talk,kiko,............
kiko1-4,talk,kiko,......無理やり出てきたんです
kiko1-4,talk,natsuno,え？
kiko1-4,playBgm,scenario02
kiko1-4,talk,kiko,お父さんにもお母さんにも止められました。行っちゃダメだって。危ないって
kiko1-4,talk,kiko,危ないのはわかってます。でも......
kiko1-4,talk,natsuno,............
kiko1-4,talk,kiko,だから、夜、みんなが寝てる間に、こっそり抜け出したんです
kiko1-4,talk,kiko,きっと今ごろ、大騒ぎだろうな
kiko1-4,talk,kiko,でも、見つかるまで帰りません
kiko1-4,talk,kiko,ミノタローのこと......放っておけないから
kiko1-4,talk,natsuno,......そっか
kiko1-4,wait,1
kiko1-4,end,questSuccess,
-,,,
kiko1-5,bg,scenario10
kiko1-5,fgClear
kiko1-5,playBgm,environment02
kiko1-5,talk,kiko,あの......
kiko1-5,talk,kiko,......
kiko1-5,talk,kiko,えーっと......
kiko1-5,talk,kiko,あ、はい、そうです
kiko1-5,fg,survivor01,right-right,1.0
kiko1-5,talk,kiko,あなた......です
kiko1-5,talk,kiko,あなたに言ってます
kiko1-5,talk,kiko,ナツノさん、今近くの川で水浴びしてて
kiko1-5,talk,kiko,スマホがここに置いてあったから......
kiko1-5,talk,kiko,......
kiko1-5,talk,kiko,あなたって、どこか遠いところにいるんですよね
kiko1-5,talk,kiko,こんなことになってない世界の......
kiko1-5,talk,kiko,......それで
kiko1-5,talk,kiko,......
kiko1-5,talk,kiko,......あの
kiko1-5,talk,kiko,......
kiko1-5,talk,kiko,............
kiko1-5,playBgm,scenario04
kiko1-5,talk,kiko,どうしてこんなこと、って思われるかもしれませんけど
kiko1-5,talk,kiko,......ナツノさんには言えなくて
kiko1-5,talk,kiko,何も応えてもらわなくていいです
kiko1-5,talk,kiko,ただ......聞いててほしいんです
kiko1-5,talk,kiko,......ごめんなさい
kiko1-5,talk,kiko,こんな急に......一方的で
kiko1-5,talk,kiko,でも......言っとかないと、もしかしたら
kiko1-5,talk,kiko,嫌な思い......させちゃうかもしれないから
kiko1-5,talk,kiko,......
kiko1-5,talk,kiko,......わたしが、両親のいるキャンプから、黙って出てきたっていうのはもう知ってますよね
kiko1-5,talk,kiko,......はい
kiko1-5,talk,kiko,それは本当なんです
kiko1-5,talk,kiko,みんなが寝てる間に、こっそり抜け出してきました
kiko1-5,talk,kiko,でも......
kiko1-5,talk,kiko,キャンプが北の方にあるっていうのは、
kiko1-5,pauseBgm
kiko1-5,talk,kiko,......嘘なんです
kiko1-5,talk,kiko,嘘っていうか、もしかしたら本当かもしれないんですけど
kiko1-5,talk,kiko,......わたしにも、わかんないんです
kiko1-5,talk,kiko,キャンプの場所なんて、もう憶えてないんです
kiko1-5,talk,kiko,来た道を引き返して、ミノタローとはぐれた辺りまで来たので、たぶんキャンプは北の方だと思うんですけど......
kiko1-5,talk,kiko,本当のところは、わかりません
kiko1-5,talk,kiko,......
kiko1-5,talk,kiko,わたし、帰るつもりなんかないんです
kiko1-5,playBgm,scenario02
kiko1-5,talk,kiko,一人でキャンプを抜け出すときに、きっと、もう帰ることなんかないだろうって
kiko1-5,talk,kiko,......帰りたくないわけじゃないんですけど
kiko1-5,talk,kiko,帰りたくないんじゃなくて......帰れないだろうなって
kiko1-5,talk,kiko,だって
kiko1-5,talk,kiko,こんな危ないのに、一人で出歩いてて
kiko1-5,talk,kiko,ナツノさんは、今まで一人でずっと旅してたみたいだけど......
kiko1-5,talk,kiko,わたし、ナツノさんみたいにたくましくないから
kiko1-5,talk,kiko,だから
kiko1-5,talk,kiko,どうせ......
kiko1-5,talk,kiko,......
kiko1-5,talk,kiko,......いえ
kiko1-5,talk,kiko,そんな、褒められるようなものじゃないです
kiko1-5,talk,kiko,ミノタローを探すために、自分の命を懸けてる......みたいな
kiko1-5,talk,kiko,そんなかっこいいことじゃないんです
kiko1-5,talk,kiko,なんていうか......
kiko1-5,talk,kiko,......うまく言えないですけど
kiko1-5,talk,kiko,......こんなことになって
kiko1-5,talk,kiko,十五人で集まって、協力してなんとか飢えを凌いでいるような毎日で
kiko1-5,talk,kiko,それでも、子供たちがいつもお腹を空かせてて......
kiko1-5,talk,kiko,そんなのが......いつまでも続くとは、思えないじゃないですか
kiko1-5,talk,kiko,全部解決して、何もかももとどおりになることって、たぶん、ないじゃないですか
kiko1-5,talk,kiko,......ごめんなさい、こんな暗い感じで
kiko1-5,talk,kiko,でも、わたしの気持ちは、そんなに暗いわけじゃないっていうか
kiko1-5,talk,kiko,きっと、たぶんもうどうにもならないから
kiko1-5,talk,kiko,どうせなら、思い残すことがないようにしたいなって
kiko1-5,talk,kiko,なんていうか......そう思ったら、ちょっと勇気が出てきて
kiko1-5,talk,kiko,だから、前向きな気持ちなんです
kiko1-5,talk,kiko,ミノタローとはぐれて、家族で逃げてたときより、今の方がずっと気持ちが軽いんです
kiko1-5,talk,kiko,だから......
kiko1-5,talk,kiko,......
kiko1-5,talk,kiko,......わたし、キャンプに戻るつもりないんです
kiko1-5,talk,kiko,戻れるなんて......思ってないんです
kiko1-5,talk,kiko,......
kiko1-5,talk,kiko,もし、わたしがいなくなっても
kiko1-5,talk,kiko,ナツノさんが、わたしを探しに行こうとしたり
kiko1-5,talk,kiko,わたしのせいで、気に病んだり
kiko1-5,talk,kiko,そういうのがないように......もしものときは、ナツノさんに、よろしくお伝えいただけると
kiko1-5,talk,kiko,うれしいな......と思って
kiko1-5,talk,kiko,......
kiko1-5,talk,kiko,......ごめんなさい、こんなわがまま
kiko1-5,talk,kiko,嫌だったら、忘れてください
kiko1-5,talk,kiko,でも、もし
kiko1-5,talk,kiko,わかってもらえたら......わたし、うれしいです
kiko1-5,wait,2
kiko1-5,end,questSuccess
-,,,
kiko1-6,bg,location01
kiko1-6,playBgm,environment00
kiko1-6,talk,natsuno,ちょっと......！
kiko1-6,talk,natsuno,もう......なに？　いきなり走り出しちゃって......
kiko1-6,fg,survivor00,right-right,0.5,zito
kiko1-6,talk,natsuno,......ま、ひょこひょこしてるのは今に始まったことじゃないっか
kiko1-6,fg,survivor01,right-left,0.5
kiko1-6,talk,kiko,............
kiko1-6,talk,natsuno,......ねぇって
kiko1-6,talk,kiko,............
kiko1-6,fg,survivor00,right-right,0.5,serious
kiko1-6,talk,natsuno,......ねぇ？
kiko1-6,talk,natsuno,............
kiko1-6,talk,natsuno,......それって......
kiko1-6,playBgm,scenario01,
kiko1-6,fgRemove,survivor00,1.0
kiko1-6,fgRemove,survivor01,1.0
kiko1-6,wait,1
kiko1-6,talk,natsuno,............
kiko1-6,talk,kiko,............
kiko1-6,talk,kiko,......ミノタロー......です
kiko1-6,talk,natsuno,............
kiko1-6,talk,natsuno,......それが、ミノタロー......？
kiko1-6,talk,kiko,............
kiko1-6,talk,kiko,......はい
kiko1-6,talk,kiko,......ごめんなさい
kiko1-6,talk,kiko,せっかく一緒に探してもらったのに
kiko1-6,talk,kiko,............
kiko1-6,talk,kiko,......ミノタロー
kiko1-6,talk,kiko,......もう、死んじゃってました......
kiko1-6,talk,kiko,............
kiko1-6,talk,natsuno,............
kiko1-6,talk,natsuno,......けど、それって......
kiko1-6,talk,natsuno,......今日や昨日、死んだって感じじゃ......
kiko1-6,talk,kiko,............
kiko1-6,talk,natsuno,............
kiko1-6,talk,kiko,......ほんとは、わかってたんです
kiko1-6,talk,kiko,まだミノタローとはぐれる前、一緒に逃げてたときに......
kiko1-6,talk,kiko,怪物に襲われて......ミノタロー、もうそのときには......
kiko1-6,talk,kiko,............
kiko1-6,talk,natsuno,......じゃあ、どうしてわざわざ探しになんか......
kiko1-6,talk,kiko,......だって、かわいそうじゃないですか
kiko1-6,talk,kiko,......こんなとこで、こんなになって......
kiko1-6,talk,kiko,......誰にも看取られずに、お墓も立ててもらえずに......
kiko1-6,talk,kiko,............
kiko1-6,talk,kiko,......ごめんね......一緒にいてあげられなくて......
kiko1-6,talk,kiko,ミノタロー......
kiko1-6,talk,kiko,痛かったよね......
kiko1-6,talk,kiko,ごめんね......
kiko1-6,talk,kiko,ごめん......ね......
kiko1-6,talk,kiko,............
kiko1-6,talk,natsuno,............
kiko1-6,wait,1,
kiko1-6,pauseBgm,
kiko1-6,fadeOut,2,
kiko1-6,newPage,,
kiko1-6,wait,1,
kiko1-6,fadeIn,2,
kiko1-6,playBgm,character01,
kiko1-6,fg,survivor00,right-left,0.5,serious
kiko1-6,talk,natsuno,............
kiko1-6,fg,survivor01,right-right,0.5,serious
kiko1-6,talk,kiko,............
kiko1-6,wait,1,
kiko1-6,talk,kiko,......ありがとうございます
kiko1-6,talk,kiko,......こんなことに付き合ってくれて
kiko1-6,talk,natsuno,............
kiko1-6,talk,natsuno,......いいよ
kiko1-6,talk,natsuno,わたしだって、後味悪いし
kiko1-6,talk,kiko,埋めて、お墓立てて......これで成仏できるかな、ミノタロー
kiko1-6,talk,natsuno,お墓っていうか、そのへんに落ちてた石だけどね
kiko1-6,fg,survivor01,right-right,0.5,smile
kiko1-6,talk,kiko,いいんです、気持ちが大事です
kiko1-6,talk,kiko,本当に、ありがとうございました
kiko1-6,fg,survivor00,right-left,0.5,smile
kiko1-6,talk,natsuno,......どーいたしまして
kiko1-6,playBgm,scenario02,
kiko1-6,fg,survivor01,right-right,0.5,serious
kiko1-6,talk,kiko,............
kiko1-6,talk,kiko,......じゃあ、わたしはこれで
kiko1-6,fg,survivor00,right-left,0.5,serious
kiko1-6,talk,natsuno,え？
kiko1-6,talk,natsuno,ミノタローは見つかったけど......これからも一緒に......
kiko1-6,talk,kiko,いいえ。いいんです。わたしは、家族のいるキャンプに戻るので
kiko1-6,talk,natsuno,え......でも......
kiko1-6,talk,natsuno,......なら、わたしもそこに行くよ
kiko1-6,talk,natsuno,一人でいるより安全だと思うし......
kiko1-6,talk,kiko,......いえ
kiko1-6,talk,kiko,これ以上迷惑かけられないです
kiko1-6,talk,natsuno,でも──
kiko1-6,talk,kiko,ナツノさん
kiko1-6,talk,kiko,ごめんなさい
kiko1-6,fgRemove,survivor01,1.0
kiko1-6,talk,kiko,わたしは......ここで
kiko1-6,talk,kiko,さよならです
kiko1-6,wait,1,
kiko1-6,talk,natsuno,え......
kiko1-6,talk,natsuno,......
kiko1-6,talk,natsuno,............
kiko1-6,wait,3
kiko1-6,fadeOut,2,
kiko1-6,newPage
kiko1-6,fgClear
kiko1-6,wait,1,
kiko1-6,fadeIn,2,
kiko1-6,wait,2,
kiko1-6,fg,survivor00,right-right,1.0,serious
kiko1-6,talk,natsuno,......
kiko1-6,talk,natsuno,............
kiko1-6,talk,natsuno,......なに？
kiko1-6,fg,survivor00,right-right,0.5,depress
kiko1-6,talk,natsuno,......わたしだってそう思うよ
kiko1-6,talk,natsuno,けど......追いかけて、なんて言えばいいの？
kiko1-6,talk,natsuno,......
kiko1-6,talk,natsuno,だって、キコは......
kiko1-6,talk,natsuno,......
kiko1-6,talk,natsuno,キコは......
kiko1-6,fg,survivor00,right-right,0.5,serious
kiko1-6,talk,natsuno,......最初から、帰るつもりなんか、なかったんでしょ？
kiko1-6,talk,natsuno,......
kiko1-6,talk,natsuno,......実はね
kiko1-6,talk,natsuno,前に、あなたとキコが二人だけで話してたの......
kiko1-6,talk,natsuno,ちょっと聞いちゃったんだ
kiko1-6,talk,natsuno,......だから、知ってる
kiko1-6,talk,natsuno,キコがキャンプの場所憶えてないって
kiko1-6,talk,natsuno,......帰るつもりなんか、ないって
kiko1-6,talk,natsuno,......
kiko1-6,fg,survivor00,right-right,0.5,depress
kiko1-6,talk,natsuno,......わたしさ
kiko1-6,talk,natsuno,ちょっと、わかるんだ
kiko1-6,talk,natsuno,キコの言ってたこと
kiko1-6,talk,natsuno,ミノタローをおいて逃げたこと、ずっと後悔しててさ
kiko1-6,talk,natsuno,他のことはもういいから、せめてミノタローだけは見つけたいって
kiko1-6,talk,natsuno,最後まで後悔したくないって
kiko1-6,talk,natsuno,こんな世の中だけど......こんな世の中だから、やれることはやりたいって
kiko1-6,talk,natsuno,そういうの......ちょっと、わかる
kiko1-6,talk,natsuno,わたしだって──
kiko1-6,talk,natsuno,......
kiko1-6,talk,natsuno,......だから
kiko1-6,talk,natsuno,だから......わかんないよ......
kiko1-6,talk,natsuno,キコのこと、追いかけたらよかったのか
kiko1-6,talk,natsuno,追いかけて......それで、なんて言ったらいいのか......
kiko1-6,talk,natsuno,わかんない......
kiko1-6,talk,natsuno,わかんないよ......
kiko1-6,talk,natsuno,......
kiko1-6,fgRemove,survivor00,2.0
kiko1-6,wait,2
kiko1-6,talk,natsuno,ねぇ......わたし......
kiko1-6,talk,natsuno,どうしたら、よかったのかな......
kiko1-6,wait,3
kiko1-6,removeSurvivor,kiko,
kiko1-6,end,ending,kiko1,
-,,,
