id,command,arg0<jpn>,arg1<jpn>,arg2,arg3
-,,,
main10-1,bg,scenario23
main10-1,talk,natsuno,あなたは
main10-1,talk,natsuno,......そうじゃ、ないんだよね
main10-1,wait,3
main10-1,pauseBgm
main10-1,end,questSuccess
-,,,
main10-2,bg,computer00
main10-2,playBgm,scenario05
main10-2,wait,3
main10-2,talk,,この仮想世界は、いったい、なんのためにつくられたのか──
main10-2,talk,,もし、祖母に直接訊くことができれば。
main10-2,talk,,あるいは、いっそ、このことを明るみに出してしまったなら。
main10-2,wait,1
main10-2,fadeOutTextLine
main10-2,newPage
main10-2,fadeInTextLine
main10-2,wait,1
main10-2,talk,,仮想世界の内側と映話が繋がっているなんて、聞いたこともない。
main10-2,talk,,明らかにすれば、きっと誰かが調べてくれる。
main10-2,talk,,そうすれば、多くのことがわかるだろう。
main10-2,talk,,この仮想世界のこと、ナツノたちの世界が本当に仮想世界の中なのかどうか、通信できているのはどうしてなのか。
main10-2,talk,,祖母がどうしてこの仮想世界をつくったのか、だって、もしかしたらわかるかもしれない。
main10-2,wait,1
main10-2,fadeOutTextLine
main10-2,newPage
main10-2,fadeInTextLine
main10-2,wait,1
main10-2,talk,,でも──
main10-2,talk,,それでも、今ここで起きていることを、世の中に知らせようとは思えなかった。
main10-2,talk,,誰かに、気の置けない家族に相談することだって、できなかった。
main10-2,talk,,伝えてしまったら、もう、このコンピュータを手元においておくことはできないだろうと思った。
main10-2,wait,1
main10-2,fadeOutTextLine
main10-2,newPage
main10-2,fadeInTextLine
main10-2,wait,1
main10-2,talk,,もう二度と、彼女と話せなくなる──
main10-2,talk,,そんな想像をすると、どうしようもなく苦しくなった。
main10-2,talk,,画面を見つめたまま、何もできなくなるくらい。
main10-2,talk,,そう思って、はっきりと自覚する。
main10-2,talk,,自分の中にある「寂しさ」を、手でつかめるくらい、はっきりと感じる。
main10-2,talk,,今まで、感じたことのない気持ちだった。
main10-2,talk,,一度だって、こんな気持ちになったことはなかった。
main10-2,talk,,彼女に──ナツノに出会うまでは。
main10-2,wait,1
main10-2,fadeOutTextLine
main10-2,newPage
main10-2,fadeInTextLine
main10-2,wait,1
main10-2,talk,,話していたい、という気持ち。
main10-2,talk,,繋がっていたい、という気持ち。
main10-2,talk,,もしかしたら、彼女たちの世界で起こっているパンデミックと同じように、自分も変容しているのかもしれない、と思う。
main10-2,talk,,「寂しさ」に感染している。
main10-2,talk,,どうしようもなく、彼女に会いたいと思う。
main10-2,talk,,今まで、こんな風に思ったことなんてなかったけれど、
main10-2,talk,,今は──
main10-2,talk,,寂しさを感じていないなんてことは、決して、ない。
main10-2,wait,3
main10-2,pauseBgm
main10-2,end,questSuccess
-,,,
main10-3,bg,scenario23
main10-3,fgClear
main10-3,playBgm,environment06
main10-3,wait,3
main10-3,fg,survivor00,right-right,0.5,depress
main10-3,wait,2
main10-3,talk,natsuno,......そっか
main10-3,talk,natsuno,......
main10-3,talk,natsuno,............
main10-3,talk,natsuno,......それが、いいことなのかどうか
main10-3,talk,natsuno,よくわかんないけど
main10-3,talk,natsuno,でも......
main10-3,talk,natsuno,わたしは......
main10-3,fg,survivor00,right-right,0.5,serious
main10-3,talk,natsuno,......うれしい
main10-3,talk,natsuno,あなたが、わたしと同じように
main10-3,talk,natsuno,寂しいって思っててくれて
main10-3,talk,natsuno,もしかしたら、こんな気持ち
main10-3,talk,natsuno,つらいだけで、苦しいだけで
main10-3,talk,natsuno,生きていくために、必要な気持ちじゃないかもしれないけど
main10-3,talk,natsuno,ないなら、ない方がいいかもしれないけど
main10-3,talk,natsuno,でも......
main10-3,talk,natsuno,わたしは、寂しいから
main10-3,talk,natsuno,あなたも一緒だって聞いて......なんか、安心した
main10-3,talk,natsuno,......
main10-3,fg,survivor00,right-right,0.5,depress
main10-3,playBgm,scenario04
main10-3,talk,natsuno,......不安なんだ
main10-3,talk,natsuno,最近、いろんなことが
main10-3,talk,natsuno,明日食べるものがないとか
main10-3,talk,natsuno,このままじゃいつか死んじゃうとか
main10-3,talk,natsuno,そういう不安じゃなくて
main10-3,talk,natsuno,......
main10-3,talk,natsuno,......わたし、何やってるんだろう、っていうか
main10-3,talk,natsuno,なんで生きてるんだろう、っていうか
main10-3,talk,natsuno,こうして生きてて、意味ってあるのかな......みたいな
main10-3,talk,natsuno,......
main10-3,talk,natsuno,......そう
main10-3,talk,natsuno,この世界が、コンピュータの中にある、とか
main10-3,talk,natsuno,そういう話を、したせい
main10-3,talk,natsuno,......ずっと、ぼんやりしてる気がする
main10-3,talk,natsuno,今も......こうして話してるときも
main10-3,talk,natsuno,頭のどっかで、考えてて
main10-3,talk,natsuno,こうやって生きてて、なんになるんだろう、とか
main10-3,talk,natsuno,この世界が、本当の世界じゃないなら......
main10-3,talk,natsuno,つくられた世界なんだったら
main10-3,talk,natsuno,わたしって、なんなんだろう、って
main10-3,talk,natsuno,......そんなこと考えても、しょーがないんだけど
main10-3,talk,natsuno,......でも
main10-3,talk,natsuno,......
main10-3,talk,natsuno,............
main10-3,fg,survivor00,right-right,0.5,serious
main10-3,talk,natsuno,けど
main10-3,talk,natsuno,けど、もし......
main10-3,talk,natsuno,この世界がつくられたことに
main10-3,talk,natsuno,何か理由があるんだったら
main10-3,talk,natsuno,何か意味があって、あなたのおばあさんがつくったんだったら
main10-3,talk,natsuno,......こうやって生きてることにも
main10-3,talk,natsuno,......わたしが、今、生きてることにも
main10-3,talk,natsuno,意味が......あったり、するのかな
main10-3,talk,natsuno,......
main10-3,talk,natsuno,......そうだったらいいなって
main10-3,talk,natsuno,......思う
main10-3,wait,3
main10-3,end,questSuccess
-,,,
main10-4,bg,scenario31
main10-4,fg,survivor00,right-right,0,serious
main10-4,playBgm,character06
main10-4,wait,3
main10-4,talk,natsuno,寂しさがいつから始まったのか、とか
main10-4,talk,natsuno,感染者の身体に何が起きてるのか、とか......
main10-4,talk,natsuno,調べるって言っても
main10-4,talk,natsuno,何したらいいのか、思いつかないよ......
main10-4,talk,natsuno,......ネットがあったら
main10-4,talk,natsuno,なんでも、調べられたんだけどな
main10-4,wait,1
main10-4,fg,survivor06,right-left,0.5
main10-4,wait,1
main10-4,talk,itsuka,......
main10-4,talk,itsuka,......本来
main10-4,talk,itsuka,コンピュータ・ネットワークは、そういうことのためにつくられたはずなんだ
main10-4,talk,natsuno,......？
main10-4,talk,itsuka,情報を伝達する。巨大な図書館のような、情報の保管庫をつくる。それを、図書館に行かなくても見れるようにする
main10-4,talk,itsuka,そういうところから始まったはずなんだ
main10-4,talk,natsuno,......
main10-4,talk,natsuno,わたしたちは......
main10-4,talk,natsuno,何かを調べるのに、ネットを使うことも、もちろんあるけど
main10-4,talk,natsuno,誰かと話したり、チャットするのに使ってることの方が
main10-4,talk,natsuno,多かったな......
main10-4,talk,natsuno,......きっと
main10-4,talk,natsuno,スマホの向こうのあなたの世界では
main10-4,talk,natsuno,ネットワークは、最初の目的のとおりに使われているんだろうね
main10-4,talk,natsuno,......
main10-4,talk,itsuka,......私たちは
main10-4,talk,itsuka,おかしいくらいの、寂しさをもっていて
main10-4,talk,itsuka,そして、この世界では、パンデミックが起きている
main10-4,talk,itsuka,ほとんどの人は、死んじゃったり、意識を失ったりしちゃうけど
main10-4,talk,itsuka,私や、ナツノは......
main10-4,talk,itsuka,身体がおかしくなって、外の世界と繋がっている
main10-4,talk,itsuka,......
main10-4,talk,itsuka,......だから、この二つは
main10-4,talk,itsuka,寂しさとパンデミックは、同じものなんだと思う
main10-4,talk,natsuno,......
main10-4,talk,natsuno,......寂しくて、寂しくて
main10-4,talk,natsuno,その寂しさが、人の身体を、おかしくさせてるってこと......？
main10-4,talk,itsuka,......ちょっと、違う
main10-4,talk,itsuka,パンデミックみたいに、わかりやすい変化じゃないけど
main10-4,talk,itsuka,寂しさをこんなに強く感じていることも、身体が変容しているせいなんだと思う
main10-4,talk,itsuka,その変容がさらに進んで......
main10-4,talk,itsuka,私たちが『感染者』って呼んでる状態になる
main10-4,talk,itsuka,感染って言葉を使うなら......人々は、この寂しさを感じてる時点で
main10-4,talk,itsuka,とっくの昔から、感染してたんだ
main10-4,talk,itsuka,......
main10-4,talk,itsuka,きっと、今までも
main10-4,talk,itsuka,そうだってわからなかっただけで、身体が変容してしまった人は世の中にいただろう
main10-4,talk,itsuka,数が少なすぎて、私たちには理解できなかっただけで
main10-4,talk,itsuka,だけど半年前、『寂しさ』が何かの閾値を超えて、感染者が爆発的に増え始めた......
main10-4,talk,itsuka,それが、このパンデミックの正体なんだと思う
main10-4,talk,natsuno,......
main10-4,talk,itsuka,......
main10-4,talk,itsuka,この世界で、こんなことが起きているのは
main10-4,talk,itsuka,この『寂しさ』を、私たちがもっているのは
main10-4,talk,itsuka,これは──
main10-4,wait,1
main10-4,talk,itsuka,あなたの祖母に会いたい......その、寂しさなのかもしれない
main10-4,talk,itsuka,私たちはあなたの祖母につくられて、それはあなたの祖母が誰かと出会うためで
main10-4,talk,itsuka,だから私たちの方も、なんとかして、あなたの祖母に出会おうとしていて
main10-4,talk,itsuka,それで、私たちの身体は変容している......
main10-4,talk,itsuka,私やナツノは、外の世界と繋がっている
main10-4,talk,itsuka,たぶん、それで──
main10-4,pauseBgm
main10-4,wait,1
main10-4,talk,natsuno,......
main10-4,talk,natsuno,............
main10-4,talk,itsuka,......？
main10-4,talk,itsuka,......何？
main10-4,talk,natsuno,しっ......
main10-4,talk,natsuno,今、あそこで......
main10-4,talk,natsuno,......何か、動いた
main10-4,talk,itsuka,......
main10-4,talk,natsuno,......
main10-4,talk,natsuno,......わたし、見てくる
main10-4,talk,natsuno,......
main10-4,wait,3
main10-4,fadeOut,1
main10-4,wait,2
main10-4,newPage
main10-4,bg,scenario32
main10-4,fgClear
main10-4,fg,survivor00,right-right,0,depress
main10-4,fadeIn,1
main10-4,wait,3
main10-4,talk,natsuno,......
main10-4,talk,natsuno,......運命って
main10-4,talk,natsuno,そういうのって......あったりするのかな
main10-4,talk,natsuno,ただの偶然が、偶然じゃないっていうか
main10-4,talk,natsuno,何か意味があって、いろんな出来事が起きてるとか
main10-4,talk,natsuno,そういうの......あんまり信じたことなかったけど
main10-4,talk,natsuno,......もしかしたら、あるのかな
main10-4,talk,natsuno,......
main10-4,wait,1
main10-4,talk,???,......
main10-4,talk,???,......んー
main10-4,talk,???,あるんじゃない？　運命
main10-4,talk,natsuno,......あると思う？
main10-4,talk,???,アタシは、感じてるよ
main10-4,wait,1
main10-4,fg,survivor03,right-left,1.0,smile
main10-4,talk,akane,ナツノちゃんとの、運命！
main10-4,talk,natsuno,......
main10-4,talk,natsuno,......わたしは
main10-4,talk,natsuno,......
main10-4,talk,natsuno,......なんか
main10-4,talk,natsuno,アカネさんの顔見たら、全部、どーでもよくなっちゃった
main10-4,wait,3
main10-4,fadeOut,1
main10-4,wait,3
main10-4,newPage
main10-4,fg,survivor00,right-right,0,default
main10-4,fg,survivor03,right-left,0,default
main10-4,fadeIn,1
main10-4,playBgm,character03
main10-4,wait,2
main10-4,talk,akane,ま、運命信じてるとか言ったけど
main10-4,talk,akane,実際、そんなのあるわけなくてさ
main10-4,talk,akane,本当のところは、ただの偶然だよね
main10-4,talk,natsuno,......？
main10-4,talk,akane,昨日、たまたま、ナツノちゃんの車が走っていくの見かけたんだ
main10-4,talk,akane,叫んだんだけど、気づいてくれなくて
main10-4,talk,akane,昨日と今日、歩き続けて......
main10-4,talk,akane,今やっと、追いついたってわけ
main10-4,talk,natsuno,あー......
main10-4,talk,natsuno,ごめん、気づかなくて
main10-4,talk,akane,ま、いいよ、別に
main10-4,talk,akane,しょーがないし
main10-4,fg,survivor03,right-left,0.5,serious
main10-4,pauseBgm
main10-4,talk,akane,......
main10-4,talk,akane,......それより
main10-4,talk,natsuno,......
main10-4,talk,akane,あそこで、じっとこっち見てる、あの子
main10-4,talk,akane,......知り合い？
main10-4,talk,natsuno,......？
main10-4,talk,natsuno,うん
main10-4,talk,natsuno,まぁ
main10-4,talk,natsuno,そんな感じ
main10-4,talk,akane,へー......
main10-4,talk,akane,......
main10-4,fg,survivor00,right-right,0.5,serious
main10-4,talk,natsuno,......何？
main10-4,talk,natsuno,もしかして、アカネさんも、知ってるの？
main10-4,talk,natsuno,イツカのこと......
main10-4,talk,akane,......
main10-4,talk,akane,......いや
main10-4,talk,akane,......
main10-4,talk,akane,............
main10-4,talk,natsuno,......？
main10-4,talk,akane,......やばい
main10-4,talk,akane,......どうしよ
main10-4,talk,akane,......
main10-4,wait,1
main10-4,talk,akane,ちょー、かわいいじゃん
main10-4,fg,survivor00,right-right,0.5,zito
main10-4,talk,natsuno,......
main10-4,wait,3
main10-4,fadeOut,1
main10-4,wait,2
main10-4,newPage
main10-4,fgClear
main10-4,fg,survivor03,right-left,0,default
main10-4,fadeIn,1
main10-4,playBgm,character03
main10-4,talk,akane,いやー......
main10-4,talk,akane,なんか、ちょっと見ない間に
main10-4,talk,akane,また、すごい話になってるね
main10-4,fg,survivor03,right-left,0.5,smile
main10-4,talk,akane,お姉さん、びっくり
main10-4,fg,survivor00,right-right,0.5,depress
main10-4,talk,natsuno,......
main10-4,talk,natsuno,......あーあ
main10-4,fg,survivor03,right-left,0.5,default
main10-4,talk,akane,え？
main10-4,talk,akane,なに？
main10-4,fg,survivor00,right-right,0.5,serious
main10-4,talk,natsuno,......アカネさんって
main10-4,talk,natsuno,ほんとすごいって
main10-4,talk,natsuno,今、初めて尊敬したかも
main10-4,fg,survivor03,right-left,0.5,smile
main10-4,talk,akane,はっはっは
main10-4,talk,akane,尊敬したまえ
main10-4,talk,natsuno,ほんと......
main10-4,talk,natsuno,こんな話聞いて、よくそんな感じでいられるよね......
main10-4,talk,natsuno,初めて会ったとき、わたしのことバカって言ったけど......
main10-4,talk,natsuno,アカネさんも変わんないよ......
main10-4,talk,akane,はっはっは
main10-4,fg,survivor03,right-left,0.5,default
main10-4,talk,akane,......
main10-4,talk,akane,......まぁ
main10-4,talk,akane,そんな、この世界がコンピュータの中にあります、とか
main10-4,talk,akane,どうしてつくられたのか調べてます、とか
main10-4,talk,akane,そんなこと言われても
main10-4,talk,akane,正直、信じらんないよね
main10-4,talk,natsuno,......
main10-4,talk,natsuno,......そっか
main10-4,talk,akane,まぁ、でも？
main10-4,talk,akane,人の身体が内側からおかしくなるとか
main10-4,talk,akane,ナツノちゃんのスマホの向こうの世界とか
main10-4,talk,akane,そういうの考えると
main10-4,talk,akane,コンピュータの中の仮想世界でした、ってオチの方が
main10-4,talk,akane,納得できる気もする、けどね
main10-4,talk,natsuno,......
main10-4,wait,2
main10-4,end,questSuccess
-,,,
main10-5,bg,scenario32
main10-5,playBgm,character00
main10-5,wait,3
main10-5,talk,natsuno,......アカネさんってさ
main10-5,fg,survivor03,right-left,0.5,default
main10-5,talk,akane,うん？
main10-5,talk,natsuno,わたしのことは、ナツノ『ちゃん』って呼ぶのに
main10-5,talk,natsuno,イツカのことは、イツカ『さん』って呼ぶよね
main10-5,talk,akane,......あー
main10-5,talk,akane,え？
main10-5,talk,akane,まぁ、そりゃ......ね
main10-5,talk,natsuno,そりゃ......何？
main10-5,talk,akane,何って
main10-5,talk,akane,だって
main10-5,talk,akane,イツカさん
main10-5,wait,1
main10-5,talk,akane,アタシより、年上だし
main10-5,pauseBgm
main10-5,wait,1
main10-5,fg,survivor00,right-right,0.5,serious
main10-5,talk,natsuno,......
main10-5,talk,natsuno,............
main10-5,talk,natsuno,........................
main10-5,talk,natsuno,......まじ？
main10-5,wait,2
main10-5,fadeOut,1
main10-5,wait,2
main10-5,newPage
main10-5,fgClear
main10-5,fg,survivor06,right-right,0
main10-5,fadeIn,1
main10-5,playBgm,character00
main10-5,talk,itsuka,......
main10-5,fg,survivor06,right-right,0.5,zito
main10-5,talk,itsuka,別に、歳とか
main10-5,talk,itsuka,いいでしょ、そんなの
main10-5,talk,itsuka,こんな状況で気にしても、何にもならないし
main10-5,fg,survivor03,right-left,0.5,smile
main10-5,talk,akane,ははは
main10-5,talk,akane,まー、こんな美少女だもんねー
main10-5,talk,akane,アタシも歳聞いたときびっくりしちゃった
main10-5,talk,akane,年上だったら年上だったで
main10-5,talk,akane,それもまた萌えポイントだけどー
main10-5,fgRemove,survivor06,0.5
main10-5,fg,survivor00,right-right,0.5,serious
main10-5,talk,natsuno,......
main10-5,talk,natsuno,......中学生くらいだと思ってた
main10-5,fg,survivor03,right-left,0.5,default
main10-5,talk,akane,見た目は、ほんと、そんな感じだよね
main10-5,talk,akane,羨ましいくらい
main10-5,talk,akane,でも、中学生で中身がこれだったら、まぁまぁ痛々しいやつだけどー
main10-5,fgRemove,survivor00,0.5
main10-5,fg,survivor06,right-right,0.5,zito
main10-5,talk,itsuka,......本人目の前にして、そういうこと、言う？
main10-5,talk,itsuka,......否定できないけども
main10-5,talk,itsuka,......
main10-5,fg,survivor06,right-right,0.5,default
main10-5,talk,itsuka,いや
main10-5,talk,itsuka,いいんだよ、そんなのは、どうでも
main10-5,talk,itsuka,......
main10-5,talk,itsuka,前、言ったとおり
main10-5,talk,itsuka,私は、この世界がつくられた理由を知りたくて
main10-5,talk,itsuka,この『寂しさ』のこととか、パンデミックについて──
main10-5,talk,akane,あ、そうそう
main10-5,talk,akane,その話
main10-5,talk,itsuka,......？
main10-5,talk,akane,その話なら、アタシ、ちょっと力になれるかも
main10-5,fgRemove,survivor06,0.5
main10-5,fg,survivor00,right-right,0.5,serious
main10-5,talk,natsuno,......？
main10-5,talk,natsuno,どういうこと？
main10-5,talk,akane,集めたもの、全部持ち運べたわけじゃないけど......
main10-5,talk,akane,......ほら
main10-5,pauseBgm
main10-5,talk,natsuno,......
main10-5,talk,natsuno,......これって
main10-5,talk,akane,そ
main10-5,talk,akane,これ、全部──
main10-5,talk,akane,──感染者の身体から、出てきたもの
main10-5,wait,3
main10-5,end,questSuccess
-,,,
main10-6,bg,scenario32
main10-6,fg,survivor00,right-right,0,serious
main10-6,playBgm,character03
main10-6,wait,3
main10-6,talk,natsuno,今度はまた、いっぱい集めたね......
main10-6,fg,survivor03,right-left,0.5,default
main10-6,talk,akane,まーね
main10-6,talk,akane,そのために、ナツノちゃんと別れて、一人旅してたようなもんだし
main10-6,talk,akane,見つけたもの、片っ端から集めてきたのさ
main10-6,talk,akane,しかも、これで全部じゃなくて
main10-6,talk,akane,持ち運べないようなのとか、手に余るものは、いろんなところの倉庫とか拝借して、置いてきた
main10-6,talk,akane,場所は全部憶えてるから、必要なら、それも見に行ける
main10-6,fg,survivor00,right-right,0.5,depress
main10-6,talk,natsuno,......
main10-6,talk,natsuno,......そんなこと、してたんだ
main10-6,talk,akane,あはは
main10-6,talk,akane,びっくりした？
main10-6,fg,survivor00,right-right,0.5,serious
main10-6,talk,natsuno,びっくり......は、しないけど
main10-6,talk,natsuno,すごいな、って思った
main10-6,talk,natsuno,なんていうか......信念っていうか
main10-6,talk,akane,はは
main10-6,talk,akane,別に、感心されるようなことじゃないよ
main10-6,talk,akane,アタシは、アタシがやりたいことをやってるだけ
main10-6,talk,akane,......
main10-6,pauseBgm
main10-6,fg,survivor03,right-left,0.5,serious
main10-6,talk,akane,......それでさ
main10-6,playBgm,scenario01
main10-6,talk,akane,アタシ自身......まったく信じてなかったし
main10-6,talk,akane,見つけたものが少なすぎて、偏ってるとか
main10-6,talk,akane,そういうものが目につきやすいからよく見つかるだけなんだって思ってたけど
main10-6,talk,akane,でも......
main10-6,talk,akane,イツカさんの推測を聞いて、本当にそうなのかもしれない、って......
main10-6,talk,akane,......今は、考えてる
main10-6,fgRemove,survivor00,0.5
main10-6,fg,survivor06,right-right,0.5
main10-6,talk,itsuka,......
main10-6,talk,itsuka,......何のこと？
main10-6,talk,akane,イツカさんが言ってること、正しいと思う
main10-6,talk,akane,感染者が、誰かに見つけてもらおうとしてる──
main10-6,talk,akane,あるいは、誰かを見つけようとしているんだ、って話
main10-6,talk,akane,感染者から出てくるものに、変な偏りがあるなって、ここのところ思ってたんだ
main10-6,talk,akane,ナツノちゃんと前に見た、アンテナとか、ラジオとか
main10-6,talk,akane,似たような通信機器とか
main10-6,talk,akane,花とか、胞子とか
main10-6,talk,akane,身体中に、文字みたいな痣ができてる、みたいなのも見た
main10-6,talk,akane,もちろん、全部の例がそういう風に説明できるわけじゃないけど......
main10-6,talk,akane,アタシが見てきた感染者は──確かに、誰かとコミュニケーションをとろうとしてるように、思える
main10-6,talk,akane,ただ言葉で話すだけじゃ、届かない誰かに......
main10-6,talk,akane,語りかけようとしているんだと思う
main10-6,talk,itsuka,......
main10-6,talk,akane,......それに
main10-6,talk,akane,最近、わかったんだ
main10-6,talk,akane,感染者は、アタシたちを襲おうとしてるんじゃない
main10-6,talk,akane,感染者は......たぶん
main10-6,talk,akane,アタシたちに、話しかけようとしてるだけなんだ
main10-6,wait,1
main10-6,fgRemove,survivor06,0.5
main10-6,fg,survivor00,right-right,0.5,serious
main10-6,talk,natsuno,......
main10-6,talk,natsuno,話しかけようと、してるだけ......？
main10-6,talk,akane,......
main10-6,talk,akane,感染した人たちは、人を見かけると近寄ってくるし
main10-6,talk,akane,ほっといたら、アタシたちの身が危ないのは確か
main10-6,talk,akane,でも......
main10-6,talk,akane,それは、命を奪ったり、人を食べたりするために襲ってるんじゃない
main10-6,talk,akane,彼らは......コミュニケーションをとろうとしてるだけ
main10-6,talk,akane,話をしようとしてるだけ、なんだ
main10-6,talk,akane,それが、アタシたちから見たら、襲いかかってくるように見えるだけで......
main10-6,talk,akane,......
main10-6,talk,akane,ま、考えてみればさ
main10-6,talk,akane,もしこれがパニック映画のゾンビみたいな、人を襲って食べちゃうようなやつだったら
main10-6,talk,akane,アタシとかナツノちゃんみたいな普通の女の人が、簡単に撃退できるわけないよね
main10-6,talk,natsuno,......
main10-6,talk,akane,......
main10-6,talk,akane,......だからって
main10-6,talk,akane,正気を失って、加減がわからなくなった動物みたいなものだから
main10-6,talk,akane,向こうは話したいだけでも、アタシたちにとってはそうじゃないわけで
main10-6,talk,akane,今までどおり、動かなくなるまで殴るしか......ないんだけどね
main10-6,talk,akane,......
main10-6,talk,akane,......でも、だから
main10-6,talk,akane,感染者たちも......
main10-6,talk,akane,寂しくて寂しくて、誰かを求めてるだけ......なんだと思う
main10-6,wait,3
main10-6,end,questSuccess
-,,,
main10-7,bg,scenario32
main10-7,playBgm,environment00
main10-7,wait,3
main10-7,talk,natsuno,......ねぇ、アカネさん
main10-7,fg,survivor03,right-left,0.5,default
main10-7,talk,akane,んー？
main10-7,fg,survivor00,right-right,0.5,serious
main10-7,talk,natsuno,これ、なんだろ
main10-7,talk,akane,なんだろ、って......
main10-7,talk,akane,......さー、なんだろね
main10-7,talk,akane,コンピュータに見えるけど
main10-7,talk,akane,ちょっと、見慣れないかたち、してるね
main10-7,talk,natsuno,大昔のやつかな
main10-7,talk,akane,さー......
main10-7,talk,akane,なんせ、感染者の身体の中から出てきたもんだから
main10-7,talk,akane,未来のコンピュータかもしれないよ？
main10-7,fg,survivor00,right-right,0.5,default
main10-7,talk,natsuno,未来？
main10-7,talk,akane,この先、何十年か何百年かあと、技術が進歩した未来のコンピュータ、とか
main10-7,talk,natsuno,そんなこと......
main10-7,fg,survivor00,right-right,0.5,serious
main10-7,talk,natsuno,......
main10-7,talk,natsuno,......あり得ないとも、言えない......か
main10-7,fg,survivor03,right-left,0.5,smile
main10-7,talk,akane,もー、何が起こっても、おねーさん驚きません
main10-7,fg,survivor00,right-right,0.5,depress
main10-7,talk,natsuno,......
main10-7,talk,natsuno,......っていうか、これも、感染者の中から出てきたんだ
main10-7,talk,natsuno,結構な大きさだけど......
main10-7,fg,survivor03,right-left,0.5,default
main10-7,talk,akane,まぁ、お腹の中から、ずるっと
main10-7,talk,natsuno,うえ......
main10-7,fgRemove,survivor00,0.5
main10-7,fg,survivor06,right-right,0.5
main10-7,pauseBgm
main10-7,talk,itsuka,......
main10-7,talk,itsuka,......未来、か
main10-7,talk,itsuka,ふぅん......
main10-7,talk,itsuka,......
main10-7,fgRemove,survivor03,0.5
main10-7,fg,survivor00,right-left,0.5,serious
main10-7,talk,natsuno,......イツカ？
