id,command,arg0<jpn>,arg1<jpn>,arg2,arg3
-,,,
main7-1,bg,scenario01
main7-3,talk,natsuno,......
main7-3,wait,1
main7-3,talk,natsuno,......あなたが考えてることが、どんなことなのかわかんないけど
main7-3,talk,natsuno,でも......あなたの世界で、もう一年も過ぎちゃったっていうのは......
main7-3,talk,natsuno,どういうことなんだろ......
main7-3,talk,natsuno,わたしがあなたとさよならしてから、まだ一週間も経ってないよ
main7-3,talk,natsuno,本当に、別の世界っていうか......
main7-3,talk,natsuno,なんか、普通じゃないことが起きてるんだね......
main7-3,fg,survivor00,right-right,0.5,default
main7-3,talk,natsuno,......普通じゃないのは、まぁ
main7-3,talk,natsuno,半年前からそうだし、今さらあんまりびっくりしないけど
main7-3,talk,natsuno,ほんと......何が起きてるんだろ......
main7-3,talk,natsuno,......
main7-3,fg,survivor00,right-right,0.5,depress
main7-3,talk,natsuno,......それにしても
main7-3,talk,natsuno,早すぎ、だよ
main7-3,talk,natsuno,こんなに早く再会したんじゃ、
main7-3,talk,natsuno,わたしがあんなに悩んだの、ばかみたいじゃん......
main7-3,talk,natsuno,......
main7-3,fg,survivor00,right-right,0.5,default
main7-3,talk,natsuno,や、あなたの世界ではもう一年経ったんだっけ
main7-3,talk,natsuno,一年か......
main7-3,talk,natsuno,......まぁ、でも
main7-3,talk,natsuno,えっと
main7-3,talk,natsuno,だから......
main7-3,pauseBgm
main7-3,talk,natsuno,......
main7-3,talk,natsuno,もう二度と話さないつもりだった......そう決めたつもりだった......けど
main7-3,talk,natsuno,でも......
main7-3,talk,natsuno,また、会えて......
main7-3,playBgm,scenario03
main7-3,talk,natsuno,......よかった
main7-3,fg,survivor00,right-right,0.5,smile
main7-3,talk,natsuno,......
main7-3,talk,natsuno,......うん
main7-3,talk,natsuno,ほんとに
main7-3,talk,natsuno,こうやって話をするのも、久しぶり
main7-3,talk,natsuno,......
main7-3,wait,1
main7-3,fgRemove,survivor00,1.0
main7-3,wait,1
main7-3,talk,natsuno,......こういうこと、自分で言うの、
main7-3,talk,natsuno,ちょっと恥ずかしいけど
main7-3,talk,natsuno,......寂しかったんだ
main7-3,talk,natsuno,やっぱり
main7-3,talk,natsuno,自分でもびっくりするくらい
main7-3,talk,natsuno,つらくて
main7-3,talk,natsuno,......スマホ、捨てちゃうくらい
main7-3,talk,natsuno,......
main7-3,talk,natsuno,たった一週間ぶりだけど
main7-3,talk,natsuno,それでも......すごく、久しぶりな気がする
main7-3,wait,2
main7-3,end,questSuccess
-,,,
main7-4,bg,scenario01
main7-4,playBgm,character00
main7-4,talk,natsuno,このスマホ拾ってくれた、ミナモって人......
main7-4,talk,natsuno,わたしも話してみたかったな
main7-4,talk,natsuno,よくわかんないけど、わたしのこと見つけて、スマホ置いていったんだよね
main7-4,talk,natsuno,なんで直接渡してくれなかったんだろ
main7-4,talk,natsuno,こんな世の中だし、知らない人と会いたくないっていうのはあるかもだけど......
main7-4,talk,natsuno,あなたの話を聞いてると、そういう人じゃなさそうだよね
main7-4,talk,natsuno,んー......
main7-4,talk,natsuno,拾ったもの渡すのって、気まずいかな
main7-4,talk,natsuno,まぁ、あなたと繋がってる、変なスマホだし
main7-4,talk,natsuno,渡されたとして、わたしもどんな顔していいかわかんないけど......
main7-4,talk,natsuno,......
main7-4,fg,survivor00,right-right,0.5,serious
main7-4,talk,natsuno,......それに
main7-4,talk,natsuno,結構離れてたはずなのに、繋がってたっていうのも
main7-4,talk,natsuno,気になる
main7-4,talk,natsuno,さっき試してみた感じだと
main7-4,talk,natsuno,確かに、前だったらもう電波拾えてなかったところでも、あなたの声が聞こえてた
main7-4,talk,natsuno,アカネさんがいてくれたら、もっとちゃんと調べられるんだけど
main7-4,talk,natsuno,......今頃、どこいるんだろ
main7-4,talk,natsuno,こういうときアカネさんがいてくれたら、一緒にいろいろ考えてくれるのに
main7-4,talk,natsuno,......
main7-4,fg,survivor00,right-right,0.5,default
main7-4,talk,natsuno,......ま
main7-4,talk,natsuno,いないもんは、しょうがないけど
main7-4,talk,natsuno,......
main7-4,fg,survivor00,right-right,0.5,serious
main7-4,talk,natsuno,......わたしの
main7-4,talk,natsuno,わたしの、身体の変容が......
main7-4,talk,natsuno,進んでるってこと、なのかな
main7-4,talk,natsuno,今だって、別に
main7-4,talk,natsuno,どこも変なとこ、ないと思うけど
main7-4,talk,natsuno,......
main7-4,fg,survivor00,right-right,0.5,default
main7-4,talk,natsuno,ない......よね......？
main7-4,talk,natsuno,......
main7-4,fg,survivor00,right-right,0.5,serious
main7-4,talk,natsuno,......わたしも、もしかしたら......
main7-4,talk,natsuno,いつか、他の人みたいに
main7-4,talk,natsuno,身体からアンテナとか、出てきちゃったりするのかな......
main7-4,talk,natsuno,......
main7-4,pauseBgm
main7-4,fg,survivor00,right-right,0.5,depress
main7-4,talk,natsuno,......まぁ
main7-4,talk,natsuno,不安は不安......だよね
main7-4,playBgm,scenario02
main7-4,talk,natsuno,あなたのいない一週間
main7-4,talk,natsuno,あなたに会う前の、静かな生活に戻って
main7-4,talk,natsuno,一人だけで
main7-4,talk,natsuno,世の中に自分一人しかいないみたいな
main7-4,talk,natsuno,実は、パンデミックも何も起こってないんじゃないかってくらい、静かで
main7-4,talk,natsuno,なんか......いろんなことが、ぼんやりしてた
main7-4,talk,natsuno,......
main7-4,talk,natsuno,こうやって、あなたと話してると
main7-4,talk,natsuno,何か、変なことが起きてるんだって
main7-4,talk,natsuno,実感しちゃう
main7-4,wait,2
main7-4,end,questSuccess
-,,,
main7-5,bg,computer00
main7-5,fgClear
main7-5,playBgm,scenario06
main7-5,wait,3
main7-5,talk,,彼女の世界が、この世界にとって何なのか──仮説がある。
main7-5,talk,,言葉にして伝えるのは、そんなに難しいことじゃない。
main7-5,talk,,想像していることを伝えるだけなら、ただの一言で済むかもしれない。
main7-5,talk,,でも、
main7-5,talk,,言葉にすることはできなかった。
main7-5,talk,,彼女に伝えて、それを聞いた彼女がどんな顔をするのか考えると、
main7-5,talk,,どうしても、言えなかった。
main7-5,wait,1
main7-5,fadeOutTextLine
main7-5,newPage
main7-5,fadeInTextLine
main7-5,wait,1
main7-5,talk,,こんなことなら──もう一度話なんて、しない方がよかったかもしれない。
main7-5,talk,,何もかもわからないままでいた方が、彼女は楽だったかもしれない。
main7-5,talk,,そんな風に思った。
main7-5,talk,,あるいは──今ならまだ、間に合うかもしれない。
main7-5,talk,,何も明かさず、すべてを隠したまま、
main7-5,talk,,このコンピュータの電源を切ってしまうのが、何より、彼女のためかもしれない。
main7-5,talk,,この想像が正しければ正しいほど、
main7-5,talk,,それが、選ぶべき道のように思えた。
main7-5,wait,1
main7-5,fadeOutTextLine
main7-5,newPage
main7-5,fadeInTextLine
main7-5,wait,1
main7-5,talk,,苦しむくらいなら、何も知らない方がいい。
main7-5,talk,,手が自然と伸びた。
main7-5,talk,,指が、コンピュータの電源に触れようとした。
main7-5,pauseBgm
main7-5,wait,1
main7-5,talk,,けれど──
main7-5,wait,3
main7-5,end,questSuccess
-,,,
main7-6,bg,scenario31
main7-6,fgClear
main7-6,playBgm,environment00
main7-6,wait,3
main7-6,talk,???,......やっと
main7-6,talk,???,......
main7-6,talk,???,やっと......見つけた
main7-6,wait,1
main7-6,fg,survivor00,right-right,0.5
main7-6,talk,natsuno,......？
main7-6,talk,natsuno,だれ......？
main7-6,talk,???,きみが......
main7-6,talk,???,......ナツノ
main7-6,talk,natsuno,え......？
main7-6,talk,???,そのスマホが......
main7-6,talk,???,......そう、なんだ
main7-6,talk,???,あなたが......そこにいるんだ
main7-6,wait,1
main7-6,camera,event-focusFg-left00
main7-6,wait,1
main7-6,fg,survivor06,right-left,1.0
main7-6,wait,2
main7-6,talk,???,ねぇ......
main7-6,talk,???,聞こえる？
main7-6,talk,???,聞こえてる、よね
main7-6,pauseBgm
main7-6,wait,2
main7-6,talk,???,スマホの向こうの──
main7-6,talk,???,──あなた
main7-6,wait,3
main7-6,end,ending,main7
-,,,
